status,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18
1,140.437,139.168,7.645,-71.532,3.772,-99.592,44.527,254.2043,157.195,213.361,101.365,-79.177,18.027,71.32,-483.103,157.195,184.28,228.727
1,125.253,199.092,6.422,-93.535,5.782,-190.974,46.246,17.4981,219.556,181.22,0,-99.957,20.464,327.64,-672.594,219.556,340.209,313.091
1,719.852,624.599,54.957,8.559,0,-112.736,165.384,1419.1133,832.739,1451.373,913.506,-46.398,208.14,341.838,-225.945,832.739,1259.887,824.18
1,674.053,861.181,120.695,7.83,0,-174.664,228.877,93.9708,1199.422,1748.126,1242.049,-112.865,338.241,414.051,-457.032,1199.422,1664.431,1191.592
1,313.915,775.841,157.596,3.608,0,-306.176,190.293,41.2477,1082.475,816.214,615.591,-153.988,306.634,371.544,-786.242,1082.475,994.698,1078.867
1,286.018,668.643,82.239,101.261,0,-34.603,160.421,129.854,1024.056,724.588,537.757,19.022,355.413,350.789,-808.628,1024.056,892.414,922.795
1,301.813,786.307,86.015,159.122,0,54.755,200.817,898.8857,1287.779,751.164,518.066,73.107,501.472,327.688,-748.41,1287.779,847.53,1128.657
1,277.341,821.455,92.744,135.367,0,-10.581,190.208,286.2382,1350.872,758.6,542.23,42.623,529.417,323.687,-768.285,1350.872,867.356,1215.505
1,216.813,784.826,87.729,21.188,0,-154.38,141.909,78.9413,1187.396,641.089,619.12,-66.541,402.57,255.41,-923.583,1187.396,877.423,1166.208
1,206.607,663.83,47.536,60.028,0,-237.958,118.012,47.8166,1011.467,392.25,607.077,12.492,347.637,253.372,-1162.334,1011.467,860.505,951.439
1,223.892,555.62,28.8,62.547,0,15.736,113.588,55.6269,902.183,460.403,662.675,33.747,346.563,245.216,-1167.661,902.183,907.943,839.636
1,152.329,569.865,32.791,65.568,0,-25.031,99.483,8.5617,895.863,330.444,40.04,32.777,325.998,749.094,-1181.922,895.863,791.983,830.295
1,430.678,745.932,26.521,111.073,342.681,52.052,20.836,1169.5654,1300.632,679.916,0,84.552,554.7,249.298,165.249,1300.632,295.954,1189.559
1,532.65,896.883,32.422,139.514,437.258,64.937,31.508,1106.6299,1572.576,821.557,0,107.092,675.693,305.956,230.475,1572.576,362.563,1433.062
1,587.794,1037.346,40.113,134.399,492.307,29.749,40.835,1035.912,1823.803,927.439,0,94.286,786.457,359.716,259.518,1823.803,429.224,1689.404
1,772.979,1242.776,45.914,160.183,615.256,69.246,41.168,996.321,2184.716,1150.481,0,114.269,941.94,399.491,328.795,2184.716,481.76,2024.533
1,929.12,1376.018,54.404,176.557,701.928,74.825,55.786,1348.1555,2395.272,1335.273,0,122.153,1019.254,466.158,405.397,2395.272,573.554,2218.715
1,983.979,1508.382,81.318,183.308,715.184,60.521,25.766,1120.9848,2661.469,1591.884,0,101.99,1153.087,464.293,443.533,2661.469,782.531,2478.161
1,171.225,199.974,10.331,39.056,31.696,20.265,54.521,1177.0151,292.547,223.038,0,28.725,92.573,52.659,48.994,292.547,53.259,253.491
1,273.98,286.086,19.009,83.726,51.275,45.653,80.032,3715.2765,447.422,393.797,0.042,64.717,161.336,77.247,94.923,447.422,77.525,363.696
1,232.73,239.605,25.922,-1.568,33.525,-20.512,59.732,1124.5997,300.293,363.017,0.239,-27.49,60.688,46.475,74.135,300.293,46.782,301.861
1,261.933,300.804,21.303,25.213,29.921,4.111,53.264,354.8178,384.889,369.173,0,3.91,84.085,43.429,78.246,384.889,43.512,359.676
1,345.346,195.586,19.214,-20.948,15.187,-32.859,56.278,489.6092,239.069,466.257,130,-40.162,43.483,65.101,45.386,239.069,195.22,260.017
1,514.656,337.287,37.555,36.687,65.819,-72.122,133.06,843.0053,473.914,1020.771,330,-0.868,136.627,170.524,30.294,473.914,505.159,437.227
1,599.958,580.273,47.565,101.51,100.453,50.646,233.726,1397.0047,825.078,1130.25,330.033,53.945,244.805,215.215,6.223,825.078,548.989,723.568
1,482.698,550.073,50.911,-1.232,163.752,-158.903,211.421,839.0225,716.886,1215.732,330,-52.143,166.813,233.234,-99.782,716.886,564.134,718.118
1,436.969,613.114,56.015,-45.847,94.31,-309.535,237.657,527.9985,780.517,981.094,350,-101.862,167.403,244.809,-377.404,780.517,598.61,826.364
1,373.815,665.684,50.3,38.55,81.098,-348.664,213.871,65.8185,890.234,487.896,306.321,-11.75,224.55,194.756,-780.283,890.234,502.975,851.684
1,294.315,401.168,22.841,25.507,71.536,-5.67,142.949,166.7698,567.486,389.852,268.983,2.666,166.318,118.901,-824.742,567.486,389.24,541.979
1,345.475,401.296,17.903,48.545,80.019,3.713,186.96,427.9113,591.461,425.584,150,30.642,190.165,213.716,-821.441,591.461,364.305,542.916
1,308.367,339.589,13.826,-34.971,124.344,-77.619,96.777,65.9048,444.446,342.33,252.19,-48.797,104.857,114.025,-899.414,444.446,375.028,479.417
1,11.374,44.101,1.086,2.664,0.435,0.472,9.587,17.615,50.801,23.931,6.47,1.578,6.7,13.172,-1.389,50.801,19.642,48.137
1,11.945,60.559,1.349,1.596,0.291,-1.335,9.637,7.8975,65.002,24.645,5.591,0.247,4.443,13.836,-2.725,65.002,19.427,63.406
1,9.741,51.867,1.314,-0.028,0.254,-2.722,8.669,6.552,55.385,22.194,6.028,-1.342,3.518,12.834,-4.676,55.385,18.862,55.413
1,8.257,37.489,1.458,1.667,0.363,-1.162,6.382,9.015,43.538,18.56,3.051,0.209,6.049,9.833,-5.838,43.538,12.884,41.871
1,6.957,48.324,1.403,0.71,0.168,-1.581,6.113,8.1021,53.579,16.011,2.513,-0.693,5.255,9.387,-7.419,53.579,11.9,52.869
1,11.584,62.235,1.32,1.224,0.183,-0.698,8.28,9.8061,67.663,20.018,5.558,-0.096,5.428,9.112,-8.117,67.663,14.67,66.439
1,19.392,101.152,1.374,2.278,0.495,-1.46,14.129,19.5175,109.207,30.125,9.756,0.904,8.055,13.531,-9.577,109.207,23.287,106.929
1,32.182,206.159,2.123,3.57,3.321,-4.878,24.345,27.2766,220.235,48.114,11.018,1.447,14.076,30.884,-14.455,220.235,42.574,216.665
1,29.183,189.042,2.623,-0.582,2.283,-6.589,25.442,20.416,203.375,43.925,10.25,-3.205,14.333,29.015,-21.044,203.375,39.811,203.957
1,33.607,220.861,2.696,0.727,2.535,-6.769,30.169,8.7336,235.215,46.984,8.794,-1.969,14.354,34.648,-27.813,235.215,43.932,234.488
1,18.732,159.537,2.438,4.123,1.959,-2.339,15.878,13.2553,177.054,30.118,4.883,1.685,17.517,18.336,-30.152,177.054,23.589,172.931
1,20.033,153.227,2.158,3.556,1.744,0.465,17.53,10.4395,169.313,29.578,3.916,1.398,16.086,18.388,-29.687,169.313,22.522,165.757
1,23.79,194.113,1.955,4.306,2.125,1.263,20.872,11.6301,211.639,33.519,11.489,2.351,17.526,14.029,-28.424,211.639,25.518,207.333
1,79.705,148.944,7.242,28.974,60.203,14.171,5.741,187.0319,328.267,122.87,0,21.732,179.323,45.787,34.888,328.267,46.3,299.293
1,89.336,245.427,9.76,30.248,66.149,13.238,7.077,197.1545,458.445,152.963,0,20.488,213.018,50.755,48.126,458.445,56.828,428.197
1,90.154,258.777,12.646,15.633,64.295,1.8,4.927,163.9813,464.024,169.247,0,2.987,205.247,63.475,49.926,464.024,74.319,448.391
1,105.885,270.369,14.037,30.373,59.686,9.357,6.112,197.3036,473.172,187.647,0,16.336,202.803,68.52,59.23,473.172,81.684,442.799
1,117.928,299.084,16.942,37.55,52.701,12.478,9.457,352.3403,518.844,210.657,0,20.608,219.76,67.19,71.628,518.844,90.86,481.294
1,202.276,314.844,19.524,67.308,63.752,29.13,12.708,1103.0668,590.31,324.586,0,47.784,275.466,85.788,98.811,590.31,126.307,523.002
1,268.309,397.745,26.733,92.453,86.309,41.57,28.814,1877.2284,779.663,458.41,0,65.72,381.918,136.299,140.075,779.663,210.013,687.21
1,326.648,544.744,38.86,122.755,126.953,55.372,22.138,1738.5149,1054.611,580.475,1.008,83.895,509.867,153.329,192.222,1054.611,263.019,931.856
1,284.238,648.836,52.453,41.784,139.993,-2.488,42.785,582.9167,1151.472,624.259,14.467,-10.669,502.636,168.488,190.945,1151.472,322.396,1109.688
1,273.731,611.85,61.811,15.599,135.376,-25.963,30.886,257.3673,1024.221,628.627,13.316,-46.212,412.371,180.742,165.662,1024.221,346.131,1008.622
1,286.437,640.579,63.721,24.543,161.546,-56.132,18.051,411.0514,1038.581,583.523,11.454,-39.178,398.002,187.552,110.491,1038.581,347.962,1014.038
1,244.292,610.487,63.329,19.95,156.481,-44.111,11.05,269.1837,981.101,506.723,12.241,-43.379,370.614,162.446,66.289,981.101,313.714,961.151
1,203.262,486.95,56.743,-51.217,131.975,-99.694,8.199,107.0687,761.221,413.115,26.575,-107.96,274.271,149.04,-35.145,761.221,296.702,812.438
1,170.415,457.914,51.437,-15.148,125.207,-81.842,5.15,115.7125,742.472,345.908,63.784,-66.585,284.558,146.383,-116.315,742.472,308.772,757.62
1,5.467,3.039,8.512,6.569,0,-3.709,4.727,26.3983,14.486,55.318,2.7,-1.943,11.447,10.444,-13.108,14.486,13.144,7.917
1,11.283,4.96,7.641,15.868,0,6.898,9.144,90.7118,23.774,58.533,0,8.227,18.814,8.404,-6.21,23.774,8.404,7.906
1,7.287,4.504,9.377,20.269,0,8.076,5.507,49.3165,29.811,74.704,10,10.892,25.307,6.605,1.867,29.811,16.605,9.542
1,9.852,4.233,10.427,11.851,0,0.75,6.021,35.31,20.911,85.575,20.5,1.424,16.678,6.543,1.776,20.911,27.043,9.06
1,14.461,5.183,13.511,21.612,0,4.35,10.688,127.3197,33.926,118.012,21,8.101,28.743,13.512,6.604,33.926,36.001,12.314
1,25.825,9.408,21.829,45.65,0.521,15.129,19.627,241.0949,64.505,191.95,20,23.821,55.097,16.869,23.345,64.505,41.483,18.855
1,36.701,17.209,40.077,91.638,1.44,33.358,27.08,428.8755,121.183,343.38,85,51.561,103.974,26.164,53.741,121.183,151.625,29.545
1,31.94,115.388,60.891,0.968,1.758,-41.261,19.955,318.1421,129.744,321.657,129,-59.923,14.356,21.778,14.193,129.744,165.605,128.776
1,53.984,30.196,91.718,113.692,1.682,6.572,36.305,169.2659,160.9,774.505,260,21.974,130.704,51.722,12.654,160.9,339.729,47.208
1,48.71,389.427,88.341,-242.126,1.246,-332.89,20.237,4.5846,158.777,357.597,0,-330.467,-230.65,251.991,-326.78,158.777,260.109,400.903
1,3.268,1.223,0.106,-0.939,0.088,-0.865,0.015,34.2,0.284,3.677,0,-1.045,-0.939,0.122,-4.011,0.284,0.122,1.223
1,1.874,0.005,0.106,-1.413,0.07,-1.39,0.014,10.3108,0.225,2.417,0,-1.519,0.22,0.24,-5.4,0.225,0.24,1.638
1,0.388,0.25,0.153,-1.331,0.018,-1.425,0.032,5.3563,0.321,0.842,0,-1.484,0.071,0.077,-6.825,0.321,0.077,1.652
1,0.114,0.19,0.167,-1.193,0,-1.364,0,3.224,0.409,0.466,0.015,-1.36,0.219,0.421,-8.189,0.409,0.667,1.602
1,0.062,0.157,0.164,-0.923,0.011,-1.105,0,1.3655,0.351,0.241,0,-1.087,0.194,1.179,-9.294,0.351,1.179,1.274
1,0.079,0.084,0.098,-0.866,0,-1.165,0,2.775,0.223,0.114,0,-0.964,0.139,1.897,-10.458,0.223,1.897,1.089
1,0.322,0.043,0.003,-1.736,0,-1.744,0.017,20.8568,0.03,0.337,0.003,-1.739,-0.013,1.259,-16.406,0.03,1.262,1.766
1,0.298,0.035,0.002,-2.007,0,-2.044,0.019,23.1435,0.047,0.314,0,-2.009,0.012,1.274,-18.45,0.047,1.274,2.054
1,0.436,0.135,0.005,-2.123,0.002,-2.142,0.049,26.739,0.163,0.457,0,-2.128,0.028,1.338,-20.592,0.163,1.338,2.286
1,88.397,263.517,28.798,160.73,9.899,47.665,65.597,711.2828,469.565,687.18,711.967,131.932,206.048,72.88,-536.316,469.565,894.563,308.835
1,79.359,260.089,27.616,156.872,9.104,169.381,54.078,720.4674,463.969,657.35,472.01,129.256,203.88,74.167,-366.775,463.969,713.076,307.097
1,66.573,231.737,26.317,114.858,5.535,78.132,49.92,873.2862,394.405,711.171,492.517,88.541,162.668,93.131,-293.167,394.405,747.369,279.547
1,65.383,238.293,14.927,115.275,6.869,49.227,48.101,740.0392,407.754,701.703,450.457,100.348,169.461,84.981,-262.531,407.754,705.582,292.479
1,58.087,244.87,15.447,109.184,6.597,71.99,43.591,861.12,405.986,693.06,380.492,93.737,161.116,83.485,-186.682,405.986,620.716,296.802
1,94.034,286.905,17.153,122.433,8.244,116.513,64.116,812.1693,475.727,1183.518,781.947,105.28,188.822,76.884,-66.308,475.727,983.198,353.294
1,90.312,340.824,19.196,136.201,8.736,46.868,61.203,603.7707,556.629,1187.889,744.328,117.005,215.805,80.525,-17.91,556.629,965.847,420.428
1,89.462,314.578,18.091,118.8,8.663,-6.238,54.914,285.5906,506.065,1160.782,711.165,100.709,191.487,95.362,-25.511,506.065,960.939,387.265
1,71.198,295.516,19.534,89.711,6.301,-102.545,52.056,69.2613,463.215,932.467,627.88,70.177,167.699,80.267,-135.335,463.215,841.357,373.504
1,220.834,340.74,6.876,66.601,79.221,30.651,7.547,196.9528,543.608,272.554,43.89,59.725,202.868,93.979,73.556,543.608,141.347,477.007
1,204.796,389.324,11.167,86.255,129.412,41.908,11.64,283.8959,636.941,315.839,30.59,75.088,247.617,104.132,115.519,636.941,139.656,550.686
1,186.589,502.471,20.818,29.561,128.555,-17.538,10.255,259.2675,720.082,328.772,55.59,8.743,217.611,86.055,97.922,720.082,146.005,690.521
1,168.337,404.304,16.333,2.73,118.701,-80.894,8.226,93.9915,571.547,246.491,55.695,-13.603,167.243,59.786,18.704,571.547,129.263,568.817
1,141.542,377.06,19.207,3.787,89.298,-33.583,6.122,64.0886,521.025,204.127,25.064,-15.42,143.965,78.09,-14.786,521.025,118.773,517.238
1,141.769,282.769,16.85,25.726,86.059,-23.583,3.643,120.5404,420.293,188.58,20,8.876,137.524,55.548,-38.385,420.293,93.473,394.567
1,137.247,258.754,14.073,26.355,85.645,12.212,4.063,132.8992,397.986,179.868,20,12.282,139.232,34.369,-26.19,397.986,71.814,371.631
1,105.205,234.251,12.462,-21.715,74.897,-33.095,3.132,72.9194,321.262,145.345,20,-34.177,87.011,30.012,-58.332,321.262,66.844,342.977
1,76.093,225.523,11.319,-64.447,58.307,-77.542,3.603,28.3226,280.438,90.589,0,-75.766,54.915,29.729,-135.874,280.438,46.537,344.885
1,11.43,33.316,0.729,3.395,5.695,1.281,3.408,24.5324,47.56,15.027,2.393,2.666,14.244,5.512,3.526,47.56,8.038,44.165
1,15.664,48.056,2.065,2.016,6.687,-0.849,6.523,10.7659,70.439,29.999,10.755,-0.049,22.383,11.128,2.663,70.439,22.072,68.423
1,18.667,46.138,1.848,1.665,6.74,-1.45,8.767,7.6154,67.906,31.313,12.499,-0.183,21.768,9.523,3.87,67.906,22.179,66.241
1,16.352,37.674,1.072,-3.83,6.589,-8.012,4.862,4.8897,49.816,28.671,4.554,-4.902,12.142,22.832,-6.859,49.816,27.566,53.646
1,4.096,44.468,3.941,6.475,0.973,-0.311,0,16.3367,55.93,41.352,14.395,2.534,11.462,4.585,2.75,55.93,19.12,49.455
1,4.014,43.184,3.836,8.536,1.029,0.848,0,21.8525,55.99,40.128,11.562,4.7,12.806,7.449,3.598,55.99,19.141,47.454
1,3.388,54.955,3.95,10.789,1.231,3.329,0,30.4177,70.952,43.15,10.35,6.839,15.997,8.547,6.927,70.952,19.001,60.163
1,3.966,78.882,5.177,16.747,1.603,7.203,0,82.8744,102.464,55.895,2.442,11.57,23.582,9.584,14.131,102.464,12.611,85.717
1,5.725,95.496,6.036,18.097,2.097,6.538,0,118.686,121.708,67.613,3.635,12.061,26.212,11.586,20.669,121.708,18.293,103.611
1,6.905,119.657,8.392,20.001,2.486,6.171,0,118.4848,149.164,80.567,4.569,11.609,29.507,13.141,23.684,149.164,27.478,129.163
1,19.01,84.559,4.731,3.993,0,-2.136,15.362,12.2225,88.552,88.063,40.458,-0.738,3.993,18.397,-8.873,88.552,58.855,84.559
1,17.728,91.257,4.841,0.449,0,-10.342,15.189,16.5004,91.706,82.64,49.206,-4.392,0.449,14.568,-19.215,91.706,63.774,91.257
1,12.649,97.846,4.928,-16.278,0,-29.42,10.582,13.0047,81.568,67.724,42.447,-21.206,-16.278,34.022,-48.635,81.568,76.469,97.846
1,14.03,74.565,3.383,-0.755,0,-7.103,9.946,20.9249,73.81,65.406,36.724,-4.138,-0.755,14.417,-56.381,73.81,56.406,74.565
1,13.318,85.664,3.393,0.77,0,-5.455,11.036,53.9924,86.434,61.262,35.347,-2.623,0.77,15.358,-62.817,86.434,56.628,85.664
1,24.113,87.122,3.082,11.653,0,4.441,15.6,111.9742,98.775,114.226,107.625,8.571,11.653,13.691,-59.349,98.775,121.316,87.122
1,28.267,82.68,4.42,23.179,0,7.834,15.193,108.928,105.859,119.23,105.609,18.759,23.179,12.839,-51.514,105.859,118.448,82.68
1,29.599,100.226,5.278,10.024,0,-0.018,16.084,101.3768,110.25,118.204,103.506,4.746,10.024,13.755,-51.533,110.25,117.261,100.226
1,19.433,96.249,5.641,19.904,0,-0.251,15.794,140.0817,116.153,121.631,106.098,14.263,19.904,14.12,-51.783,116.153,120.218,96.249
1,26.197,116.994,6.161,16.036,0,-3.239,16.818,43.5675,133.03,123.333,108.546,9.875,16.036,16.214,-55.022,133.03,125.175,116.994
1,26.525,93.588,6.223,20.714,0,2.606,12.815,57.5664,114.302,118.518,103.171,14.491,20.714,14.033,-52.416,114.302,117.259,93.588
1,27.128,103.613,6.203,14.573,0,-2.317,13.022,33.1669,118.186,116.401,17.796,8.37,14.573,98.921,-54.733,118.186,116.717,103.613
1,17.167,34.212,1.483,-1.72,0,-2.667,11.355,27.425,53.517,28.582,0.561,-3.203,19.305,5.416,1.41,53.517,6.066,55.237
1,18.143,39.069,2.471,-11.775,0,-16.798,13.597,8.229,55.022,27.038,0.395,-14.246,15.953,8.811,-15.388,55.022,9.268,66.797
1,6.355,27.357,1.157,-3.604,0,-13.651,5.293,2.0639,36.227,8.957,0,-4.761,8.87,4.785,-29.039,36.227,4.838,39.831
1,4.941,16.86,0.873,1.165,0,0.204,3.077,2.8516,24.009,8.046,0,0.292,7.149,2.335,-28.845,24.009,2.721,22.844
1,5.023,15.83,0.753,0.711,0,-0.123,3.557,7.6731,21.646,7.374,0,-0.042,5.816,1.949,-28.995,21.646,2.181,20.935
1,6.704,17.362,0.361,1.871,0,1.237,4.071,15.0945,25.035,8.65,0,1.51,7.673,2.213,-27.785,25.035,2.227,23.164
1,6.67,18.632,0.204,0.905,0,-0.484,4.353,10.8134,26.432,8.493,0,0.701,7.8,2.288,-28.281,26.432,2.288,25.527
1,8.001,17.669,0.151,0.17,0,0.852,3.993,7.5779,24.94,9.789,0,0.019,7.271,2.58,-27.422,24.94,2.58,24.77
1,6.87,14.683,0.188,-0.867,0,-0.838,3.513,4.5543,20.83,8.505,0,-1.055,6.147,1.985,-28.262,20.83,1.985,21.697
1,5.12,15.175,0.179,-1.633,0,-2.924,3.881,1.0787,19.651,5.473,0,-1.812,4.476,1.808,-31.182,19.651,1.808,21.284
1,4.19,11.202,0.125,-1.934,0,-2.076,2.656,2.1911,14.891,4.424,0,-2.059,3.689,1.815,-33.262,14.891,1.815,16.825
1,4.95,10.533,0.048,-0.893,0,-0.94,2.223,3.8457,13.28,5.134,0,-0.941,2.747,1.469,-34.214,13.28,1.469,14.173
1,3.793,9.678,0.024,0.235,0,0.203,1.712,4.6938,12.204,4.957,0,0.211,2.526,1.105,-34.027,12.204,1.105,11.969
1,4.271,9.582,0.014,0.521,0,0.422,1.278,8.6082,12.369,5.424,0,0.507,2.787,1.171,-33.626,12.369,1.171,11.848
1,3.098,10.558,0.01,0.386,0,0.383,2.291,13.3975,13.291,5.227,0,0.376,2.733,0.831,-33.483,13.291,0.831,12.905
1,2.522,8.468,0.011,-0.171,0,-0.178,1.163,4.6598,10.642,4.628,0,-0.182,2.174,0.618,-33.869,10.642,0.618,10.813
1,2.798,6.99,0.013,0.31,0,-2.11,1.682,3.2387,9.737,2.939,0,0.297,2.747,1.061,-36.001,9.737,1.061,9.427
1,3.8,4.862,0.259,-1.838,0,-7.381,0.455,16.0875,6.76,14.509,0,-2.097,1.898,2.571,-43.368,6.76,2.571,8.598
1,55.977,20.539,1.952,-47.116,0,-145.975,27.47,151.3201,10.442,164.033,1.551,-49.068,-10.097,163.075,-189.599,10.442,164.626,57.558
1,0.896,0.62,0.042,-1.136,0.591,-1.343,0.079,9.264,0.499,1.33,1.407,-1.178,-0.121,0.264,-3.668,0.499,1.671,1.635
1,3.099,2.838,0.472,-0.639,0.969,-1.524,1.682,6.7194,3.99,11.798,5.258,-1.111,1.152,5.535,-5.192,3.99,10.837,4.629
1,2.957,0,0.382,-0.19,0,-1.694,0.03,4.4694,0.131,3.386,0,-0.572,0.131,8.853,-12.18,0.131,8.883,0.321
1,0.469,2.525,0.225,-1.624,0,-1.849,0.301,65.2158,1.885,2.595,0,-1.849,-0.64,1.838,-4.007,1.885,1.838,3.509
1,0.324,2.689,0.238,-2.341,0,-2.579,0.249,44.304,1.642,2.317,0.599,-2.579,-1.047,2.493,-6.586,1.642,3.092,3.983
1,0.367,2.288,0.214,-1.708,0,-2.674,0.222,8.3672,1.91,1.41,0.084,-1.922,-0.378,4.287,-9.259,1.91,4.371,3.618
1,1.844,3.785,0.367,-3.265,0,-3.637,0.048,10.7299,0.52,3.358,0.521,-3.632,-3.265,0.633,-14.652,0.52,1.154,3.785
1,1.751,7.211,0.356,-6.728,0,-7.79,0.038,23.5835,0.483,3.21,0.848,-7.084,-6.728,1.357,-22.442,0.483,2.285,7.211
1,3.357,4.097,0.325,-2.937,0,-3.73,0.055,29.406,1.16,4.208,0,-3.262,-2.937,0.666,-26.171,1.16,0.666,4.097
1,2.233,3.392,0.317,-3.048,0,-3.331,0.06,18.4499,0.344,2.83,0,-3.365,-3.048,0.657,-29.531,0.344,0.657,3.392
1,1.53,5.15,0.74,-4.418,0,-5.277,0.039,42.7703,0.732,6.1,0,-5.158,-4.418,0.549,-34.808,0.732,0.549,5.15
1,2.408,7.546,1.054,-5.707,0,-9.373,0.109,40.6717,1.839,6.111,0,-6.761,-5.707,1.551,-44.181,1.839,1.551,7.546
1,2.816,9.682,1.327,-1.205,0,-2.288,0.883,25.176,8.477,6.105,0.107,-2.532,-1.205,2.232,-46.469,8.477,2.874,9.682
1,11.398,11.368,1.525,-4.11,0,-9.899,0.617,121.695,7.258,14.028,0.023,-5.635,-4.11,2.05,-56.368,7.258,6.746,11.368
1,7.949,12.914,1.248,-6.215,0,-5.639,0.987,104.529,6.699,10.589,0,-7.463,-6.215,2.118,-62.006,6.699,5.361,12.914
1,6.255,16.343,0.46,-8.277,0,-8.599,1.96,115.7057,8.066,8.797,0,-8.737,-8.277,4.319,-70.606,8.066,7.242,16.343
1,23.487,25.216,0.475,-11.404,0,-19.4,2.406,249.7596,13.812,25.915,0,-11.879,-11.404,9.028,-94.269,13.812,18.762,25.216
1,24.703,31.313,0.625,-12.097,0,-28.195,3.002,686.266,19.216,27.032,0,-12.722,-12.097,4.263,-122.46,19.216,14.963,31.313
1,52.979,41.539,0.568,-28.813,0,13.594,2.637,130.1252,12.726,90.38,0,-29.381,-28.813,6.923,-108.87,12.726,48.694,41.539
1,84.946,31.088,0.419,-22.117,17.642,-14.06,0.97,135.3047,8.971,105.836,3.955,-22.536,-22.117,15.762,-139.351,8.971,77.593,31.088
1,123.942,28.059,0.463,-22.54,20.515,-17.177,0.982,173.6664,5.519,193.824,1.99,-23.003,-22.54,12.189,-156.528,5.519,176.849,28.059
1,3.313,5.927,1.224,-2.913,0,-6.624,0.433,0.7436,6.331,8.174,0.79,-4.137,0.404,6.401,-6.628,6.331,7.191,9.244
1,0.732,7.425,1.065,0.645,0,0.105,0.264,1.4117,10.815,4.505,0.572,-0.42,3.39,2.145,-6.541,10.815,2.717,10.17
1,2.699,6.378,0.791,0.949,0,0.31,0.451,16.6619,10.202,6.874,0.476,0.158,3.824,1.275,-6.18,10.202,1.751,9.253
1,2.751,8.205,1.16,1.701,0.026,1.14,1.345,31.6429,13.908,20.835,3.767,0.541,5.703,3.85,-5.074,13.908,7.617,12.207
1,5.081,11.55,1.457,2.377,0.16,-0.723,1.487,24.9555,19.595,31.638,8.707,0.92,8.045,6.049,-5.796,19.595,15.068,17.218
1,2.797,12.405,2.359,2.204,0.4,-4.864,1.382,7.7781,21.437,26.091,8.119,-0.155,9.032,6.343,-10.759,21.437,14.462,19.233
1,1.842,12.706,2.262,3.679,0.236,0.431,0.925,7.1312,21.751,24.001,6.899,1.417,9.045,4.968,-10.328,21.751,11.867,18.072
1,3.466,12.349,2.181,4.337,0.277,1.17,0.848,2.7266,22.135,23.648,5.971,2.156,9.786,3.938,-9.158,22.135,10.184,17.798
1,4.412,11.317,1.965,4.62,0.308,2.813,0.845,19.4768,21.495,26.117,3.775,2.655,10.178,5.776,-6.345,21.495,9.551,16.875
1,4.048,13.356,2.452,2.5,1.39,-0.854,0.411,12.3978,22.743,30.405,6.923,0.048,9.387,7.538,-7.199,22.743,14.461,20.243
1,4.341,19.836,3.444,4.546,1.899,-1.877,1.035,13.6278,31.941,32.828,8.718,1.102,12.105,9.788,-9.681,31.941,19.111,27.395
1,2.137,22.278,3.834,2.529,1.161,-12.111,0.77,2.0692,31.194,20.448,0.073,-1.305,8.916,18.477,-21.617,31.194,18.55,28.665
1,4.455,86.728,3.733,7.19,1.05,1.425,2.061,10.6358,99.066,49,16.204,3.457,12.338,12.226,4.593,99.066,28.962,91.876
1,3.639,82.08,3.65,7.851,0.937,1.402,1.214,7.4647,94.039,46.002,11.704,4.201,11.959,12.531,5.951,94.039,24.622,86.188
1,3.161,72.63,3.684,7.036,0.77,1.51,1.312,8.378,83.218,43.972,9.385,3.352,10.588,11.746,6.754,83.218,22.202,76.182
1,3.296,67.48,3.36,3.579,0.619,-1.839,0.56,6.9325,74.798,39.305,4.174,0.219,7.318,14.112,4.915,74.798,19.366,71.219
1,2.55,60.25,3.129,5.407,0.494,1.166,0.394,16.461,68.09,35.784,5.642,2.278,7.84,8.04,6.081,68.09,14.679,62.683
1,1.873,57.011,2.415,5.151,0.465,-0.172,0.438,19.2045,64.856,34.88,7.548,2.736,7.845,6.169,4.119,64.856,15.105,59.705
1,1.646,49.452,2.097,4.674,0.429,1.797,0.336,22.1021,56.305,34.824,7.033,2.577,6.853,6.156,3.663,56.305,14.54,51.631
1,2.089,53.235,2.047,2.987,0.548,0.716,0.493,27.556,58.648,34.168,6.694,0.94,5.413,7.002,1.684,58.648,14.99,55.661
1,2.729,64.456,2.075,0.727,0.412,-2.001,1.096,18.8357,68.732,35.702,7.011,-1.348,4.276,11.077,-2.219,68.732,20.427,68.005
1,3.734,89.707,2.622,5.251,0.647,0.943,1.261,5.9441,97.856,41.207,12.043,2.629,8.149,12.775,-3.203,97.856,26.664,92.605
1,2.834,71.635,2.953,4.35,0.52,-2.035,0.989,9.382,77.996,37.228,13.409,1.397,6.361,10.723,-5.238,77.996,24.72,73.646
1,1.251,49.308,2.402,0.642,0.388,-13.739,0.232,6.3971,53.332,22.26,6.716,-1.76,4.024,16.714,-18.977,53.332,23.491,52.69
1,3.073,1.256,0.145,-0.293,2.356,0.168,0.286,19.3842,2.217,10.32,0.004,-0.438,0.961,1.414,1.7,2.217,1.426,2.51
1,49.306,2.409,0.577,-0.65,5.756,0.193,9.902,161.6568,5.24,57.641,0.041,-1.227,2.831,3.507,1.875,5.24,3.581,5.89
